id,api_football_id,name,firstname,lastname,age,nationality,height,weight,photo
199810,134286,F. Hadj Safi,,,,,,,
199811,249641,A. Seoudi,,,,,,,
136103,54757,Tiago Pedra,,,,,,,
182745,348626,José Tomás Bernal Lozano,,,,,,,https://media.api-sports.io/football/players/348626.png
136104,234264,Matheus Brandão,,,,,,,
136140,10465,Jhonnatan,,,,,,,https://media.api-sports.io/football/players/10465.png
157099,52108,J. Martínez,,,,,,,
136107,234250,Felipe Ferraz,,,,,,,
136190,54498,Hugo Figueredo,,,,,,,
136108,160880,Eberson,,,,,,,
136109,234228,Waldison,,,,,,,
136150,78030,Renato Silva,,,,,,,
157100,103952,R. Morales,,,,,,,
136198,55131,Henrique,,,,,,,https://media.api-sports.io/football/players/55131.png
136112,106401,Douglas Dôpo,,,,,,,
136113,77778,Fabiano Eler,,,,,,,
182746,189250,Francisco Garnés,,,,,,,https://media.api-sports.io/football/players/189250.png
136114,77824,Rogerinho,,,,,,,
182747,293608,Galindo,,,,,,,https://media.api-sports.io/football/players/293608.png
136115,159335,Adniel,,,,,,,
136116,157732,Lucas Piauí,,,,,,,
136117,49011,Everton,,,,,,,
136118,234229,Osman,,,,,,,
136119,77841,Da Matta,,,,,,,
136120,110289,Ticão,,,,,,,
136121,115709,Carlinhos,,,,,,,
136122,54132,Leandro Cearense,,,,,,,
136123,159968,Magno Alves,,,,,,,
136124,160188,Marcos,,,,,,,
136125,77659,Júlio Cesar,,,,,,,
136184,53983,João Paulo,,,,,,,https://media.api-sports.io/football/players/53983.png
182748,348617,Chicho,,,,,,,https://media.api-sports.io/football/players/348617.png
136222,77806,Gabriel Leite,,,,,,,https://media.api-sports.io/football/players/77806.png
136128,234230,Hyago,,,,,,,
136129,77997,Dudu,,,,,,,
136214,77990,Daniel Morais,,,,,,,
136131,225757,Samuel,,,,,,,
136132,234232,Geovane,,,,,,,
136133,234241,Leandro Biel,,,,,,,
136134,77891,Vitinho,,,,,,,
136162,77884,Léo Bahia,,,,,,,
136141,54001,Paulo Ricardo,,,,,,,https://media.api-sports.io/football/players/54001.png
136136,77986,Ronaldo Zilio,,,,,,,
136137,77740,Jobinho,,,,,,,
136138,234245,Johnathan,,,,,,,
136127,9822,Daniel Cruz,,,,,,,https://media.api-sports.io/football/players/9822.png
136160,9194,Rodrigo Viana,,,,,,,https://media.api-sports.io/football/players/9194.png
130765,12109,F. Cornejo,,,,,,,https://media.api-sports.io/football/players/12109.png
157101,224353,C. Quintero,,,,,,,
157102,224363,J. Torrealba,,,,,,,
136143,159794,Renato Xavier,,,,,,,
136144,234266,Lucas Fernandes,,,,,,,
136145,54365,Cristiano,,,,,,,
136146,159889,Jerci,,,,,,,
136147,234267,Lincon de Oliveira,,,,,,,
136148,92806,João Paulo,,,,,,,
136149,234268,Juninho Baiano,,,,,,,
136105,53970,Douglas Assis,,,,,,,https://media.api-sports.io/football/players/53970.png
136152,36105,Elbis,,,,,,,
136153,10453,Pedro Rosa,,,,,,,
136154,234237,Leo Silva,,,,,,,
136155,159537,Adriano Apodi,,,,,,,
136156,54137,João Leonardo,,,,,,,
136215,80657,Carlão,,,,,,,https://media.api-sports.io/football/players/80657.png
157106,103933,Abrahan Wilfredo Moreno,,,,,,,https://media.api-sports.io/football/players/103933.png
136159,159556,Walfrido,,,,,,,
157105,52389,C. Aponte,,,,,,,
136161,106431,Marcelinho,,,,,,,
136163,77983,Jeferson,,,,,,,
136164,159669,Matheus Ortigoza,,,,,,,
136165,54204,Motta,,,,,,,
136166,160433,Dunguinha,,,,,,,
136167,234270,Gabriel Vieira,,,,,,,
130728,11458,Gary Tello,,,,,,,https://media.api-sports.io/football/players/11458.png
136169,55101,Jones,,,,,,,
136139,64065,Fernando Lombardi,,,,,,,https://media.api-sports.io/football/players/64065.png
136171,65219,João Paulo Souza,,,,,,,
136172,157719,Jacio,,,,,,,
136173,34292,Rodrigo Quintanilha,,,,,,,
136174,234271,Bruno Miranda,,,,,,,
136175,9196,Plínio,,,,,,,
136176,160704,Rafael Martins,,,,,,,
136177,159759,Lourival,,,,,,,
136179,159719,Paulo Victor,,,,,,,
136180,54342,Kanu,,,,,,,
136181,106618,Léo Salino,,,,,,,
136185,159757,Paulão,,,,,,,
136189,159559,Mauro Gabriel,,,,,,,
136191,160107,Danilo,,,,,,,
136192,77936,Paulo Peres,,,,,,,
136193,159565,Henrique,,,,,,,
136194,159671,Muller Fernandes,,,,,,,
136195,54037,Gabriel,,,,,,,
136196,166885,Alex Sousa,,,,,,,
136197,106442,Rafael Rosa,,,,,,,
136199,77679,Felipe Costa,,,,,,,
136200,234274,Gustavo,,,,,,,
136201,77894,Elivelton,,,,,,,
136202,106602,Sabão,,,,,,,
136203,160326,Alan,,,,,,,
136204,234247,Michel,,,,,,,
136205,115826,Dieguinho,,,,,,,
136207,77836,Renan Tupa,,,,,,,
136209,209007,Rafael,,,,,,,
136210,159927,Nathan,,,,,,,
136212,164097,Rafinha,,,,,,,
136213,166757,Anderson,,,,,,,
136182,77989,Guga,,,,,,,
136216,55037,Heré,,,,,,,
136217,54205,Ewerton,,,,,,,
136218,234275,Rafael,,,,,,,
136219,234248,Kahê,,,,,,,
136220,160286,Ramon,,,,,,,
136221,234254,Rafael Silva,,,,,,,
136130,77864,Bruno Nascimento,,,,,,,
136223,77752,Caique,,,,,,,
182749,348618,Pepe Gómez,,,,,,,https://media.api-sports.io/football/players/348618.png
136295,78044,Henrique Silva,,,,,,,https://media.api-sports.io/football/players/78044.png
136225,77882,Levi,,,,,,,
182750,348620,Adri,,,,,,,https://media.api-sports.io/football/players/348620.png
136226,54063,Wilson Júnior,,,,,,,
182751,348622,Jed,,,,,,,https://media.api-sports.io/football/players/348622.png
136227,234276,Bruno Paraiba,,,,,,,
136228,115804,Elivélton,,,,,,,
136229,67211,Werbeth Cortez,,,,,,,
182752,348619,Pepe Colorao,,,,,,,https://media.api-sports.io/football/players/348619.png
136230,100668,Léo Fioravanti,,,,,,,
182753,348621,Aimane Hassi El Bekkali,,,,,,,https://media.api-sports.io/football/players/348621.png
136231,160611,Elton,,,,,,,
130713,11744,Jose Huentelaf,,,,,,,https://media.api-sports.io/football/players/11744.png
136232,234277,Melk,,,,,,,
122553,28577,Bence Bárdos,,,,,,,https://media.api-sports.io/football/players/28577.png
136233,9851,Michel,,,,,,,
136234,234258,Jefferson,,,,,,,
136235,234251,Claytinho,,,,,,,
136236,54685,Val Barretos,,,,,,,
136237,234260,Gustavo Custodio,,,,,,,
136238,234255,Daniel Silva,,,,,,,
136239,112357,Vinicius Reche,,,,,,,
136240,234253,Eninho,,,,,,,
136241,234278,Juninho,,,,,,,
136242,234252,Anderson,,,,,,,
157109,53097,Ignacio González,,,,,,,https://media.api-sports.io/football/players/53097.png
136243,115749,Ernani,,,,,,,
136278,77795,João Paulo,,,,,,,https://media.api-sports.io/football/players/77795.png
136245,159756,Marlon,,,,,,,
136246,234279,Michel,,,,,,,
136307,9265,Alan,,,,,,,https://media.api-sports.io/football/players/9265.png
130566,78704,F. Muñoz,,,,,,,https://media.api-sports.io/football/players/78704.png
136248,140512,Charles,,,,,,,
136249,159901,Thomas Anderson,,,,,,,
136250,102197,Edy,,,,,,,
136251,125254,Vitor Feijão,,,,,,,
136252,159617,Vinicius,,,,,,,
136253,106575,Flavio,,,,,,,
136254,106481,Alexsandro,,,,,,,
136305,77711,Jô,,,,,,,https://media.api-sports.io/football/players/77711.png
130715,11699,H. Berrios,,,,,,,https://media.api-sports.io/football/players/11699.png
136256,234280,Guilherme,,,,,,,
136282,54106,Rodrigo Rodrigues,,,,,,,https://media.api-sports.io/football/players/54106.png
123092,478444,Ivan Polozhyi,,,,,,,https://media.api-sports.io/football/players/478444.png
136258,106626,Sandes Neto,,,,,,,
136259,234256,Gabriel,,,,,,,
136260,54532,João Pedro,,,,,,,
136261,159815,Jones,,,,,,,
136262,160215,Marinho,,,,,,,
136263,54103,Pedro,,,,,,,
136264,234257,Marquinhos,,,,,,,
136265,27394,Caio,,,,,,,
130766,11697,A. Moreno,,,,,,,https://media.api-sports.io/football/players/11697.png
136266,172527,Rodrigo,,,,,,,
136267,234281,Lucas Giraldeli,,,,,,,
136268,160030,Igor,,,,,,,
136269,234283,Dentinho,,,,,,,
136270,234284,Ernani,,,,,,,
136271,234259,James,,,,,,,
136272,54593,Hugo,,,,,,,
136273,68520,Wallace,,,,,,,
136274,234285,Kaique,,,,,,,
136288,53939,Genilson,,,,,,,https://media.api-sports.io/football/players/53939.png
136276,77921,Elton Lira,,,,,,,
136277,77920,Rafael,,,,,,,
136292,9601,Felipe Rodrigues,,,,,,,https://media.api-sports.io/football/players/9601.png
136279,77813,Pitty,,,,,,,
136280,77800,Claudevan,,,,,,,
136281,78013,Zé Victor,,,,,,,
136255,9618,Keké,,,,,,,https://media.api-sports.io/football/players/9618.png
136283,54237,Lucas Sá,,,,,,,
136284,78011,Renato,,,,,,,
136285,77865,Romarinho,,,,,,,
136286,77820,Carlos Alberto,,,,,,,
136287,77842,Rafael Estevam,,,,,,,
136291,9741,Bruno Lima,,,,,,,https://media.api-sports.io/football/players/9741.png
136289,77698,Francis,,,,,,,
136309,77657,Bidía,,,,,,,https://media.api-sports.io/football/players/77657.png
157112,52615,Victor Rivero,,,,,,,https://media.api-sports.io/football/players/52615.png
136293,78035,Samoel,,,,,,,
136294,77794,Francisco Alex,,,,,,,
157110,58947,M. Manzano,,,,,,,
136296,77934,Glaysson,,,,,,,
136297,77839,Rodolfo Mol,,,,,,,
136298,77827,Filipe Alves,,,,,,,https://media.api-sports.io/football/players/77827.png
136299,77885,Felipe Formiga,,,,,,,
136300,77830,Gabriel Sacilotto,,,,,,,
136301,77809,Thiaguinho,,,,,,,https://media.api-sports.io/football/players/77809.png
136302,54099,Hélio Paraíba,,,,,,,
136304,77879,Diogo Roque,,,,,,,
136224,77863,Raphael Luz,,,,,,,https://media.api-sports.io/football/players/77863.png
136306,77658,Júlio Guilherme,,,,,,,
157111,52476,L. Ruiz,,,,,,,
136308,78041,Jadi,,,,,,,
136310,9270,Marcondes,,,,,,,https://media.api-sports.io/football/players/9270.png
123093,66912,Nikola Gluščević,,,,,,,https://media.api-sports.io/football/players/66912.png
136247,54918,Ianson,,,,,,,https://media.api-sports.io/football/players/54918.png
136290,9816,Velicka,,,,,,,https://media.api-sports.io/football/players/9816.png
136257,159586,Pablo,,,,,,,https://media.api-sports.io/football/players/159586.png
136244,54367,Erick Salles,,,,,,,https://media.api-sports.io/football/players/54367.png
157108,52556,Franklin González,,,,,,,https://media.api-sports.io/football/players/52556.png
123095,358390,Victor Braga,,,,,,,https://media.api-sports.io/football/players/358390.png
182754,189173,Iván Albert,,,,,,,https://media.api-sports.io/football/players/189173.png
136371,77945,Euller,,,,,,,
136372,54633,Diego,,,,,,,
182755,348457,Jony Martínez,,,,,,,https://media.api-sports.io/football/players/348457.png
157114,103894,W. Ángel,,,,,,,
136361,9404,Gabriel Vasconcelos,,,,,,,https://media.api-sports.io/football/players/9404.png
136313,77779,Cirilo,,,,,,,https://media.api-sports.io/football/players/77779.png
136421,77955,Uirá,,,,,,,
182756,189068,Javi Ruiz,,,,,,,https://media.api-sports.io/football/players/189068.png
136390,54005,Caique,,,,,,,https://media.api-sports.io/football/players/54005.png
130769,80821,M. Sandoval,,,,,,,
136367,77684,Victor Breno,,,,,,,
157115,53118,N. Pérez,,,,,,,
136355,77767,Gustavo Papa,,,,,,,https://media.api-sports.io/football/players/77767.png
136366,77977,Marcos Paulo,,,,,,,https://media.api-sports.io/football/players/77977.png
130770,11599,Enzo Guerrero,,,,,,,https://media.api-sports.io/football/players/11599.png
136393,77766,Luiz Paulo,,,,,,,https://media.api-sports.io/football/players/77766.png
136318,77869,Nena,,,,,,,
182757,348625,Alberto Rocamora,,,,,,,https://media.api-sports.io/football/players/348625.png
136322,54467,Joazi,,,,,,,https://media.api-sports.io/football/players/54467.png
136320,77905,Xaro,,,,,,,
136397,9235,João Henrique,,,,,,,https://media.api-sports.io/football/players/9235.png
136321,77847,Mateus Muller,,,,,,,https://media.api-sports.io/football/players/77847.png
136365,9595,Luiz Borges,,,,,,,
136324,77716,C. Frontini,,,,,,,
136325,77851,Wagner Bueno,,,,,,,
136326,78017,Romarinho,,,,,,,
136327,77999,Luis Fernando,,,,,,,
136334,77998,Guilherme,,,,,,,
136329,77881,Rafael Coelho,,,,,,,
136330,77907,Fernando Cardozo,,,,,,,
136331,77904,Anderson Correa,,,,,,,
136332,78052,Bruno Smith,,,,,,,
136333,77689,Ilailson,,,,,,,
136339,78054,Rafael Castro,,,,,,,https://media.api-sports.io/football/players/78054.png
136335,54680,Daniel Barros,,,,,,,
136336,77872,Rubens,,,,,,,
136349,77655,Watson,,,,,,,https://media.api-sports.io/football/players/77655.png
136338,77944,Goncalves,,,,,,,
130774,80829,Z. Vega,,,,,,,
136340,54887,Luis Soares,,,,,,,
136341,78034,Karlenilson,,,,,,,
136402,77727,Fagner,,,,,,,https://media.api-sports.io/football/players/77727.png
136343,77855,Braga,,,,,,,
136344,77980,Rafael Rocha,,,,,,,
136323,54713,Odilávio,,,,,,,https://media.api-sports.io/football/players/54713.png
136346,55145,Savio,,,,,,,
136347,78003,Caio César,,,,,,,
136377,77976,Lucas Barboza,,,,,,,https://media.api-sports.io/football/players/77976.png
136350,77871,Renato Sorriso,,,,,,,
136351,54674,Marcos Paullo,,,,,,,
136337,54044,Helder,,,,,,,https://media.api-sports.io/football/players/54044.png
136383,77688,Guilherme Teixeira,,,,,,,https://media.api-sports.io/football/players/77688.png
95501,11986,Marko Biskupovic,,,,,,,https://media.api-sports.io/football/players/11986.png
136354,77667,Marcus Vinícius,,,,,,,
136356,77978,Gabriel,,,,,,,
136357,77929,Lucas,,,,,,,
136358,54682,Valderrama,,,,,,,
136359,78020,Alyson,,,,,,,
136360,9293,Devid,,,,,,,
136363,77699,Hiroshi,,,,,,,
136364,78031,Yuri,,,,,,,
136368,77861,Boituva,,,,,,,
136369,78019,Balotelli,,,,,,,
136370,54534,Dede,,,,,,,
136373,41705,Quiroga,,,,,,,
136375,77807,Menezes,,,,,,,
136376,78023,Joao Vitor,,,,,,,
136378,78015,Danrlei,,,,,,,
136379,33470,Jefferson,,,,,,,
136381,35347,Leandro,,,,,,,
136384,78005,Vitor Rossini,,,,,,,
136387,78007,Felipe,,,,,,,
136388,47873,João Pedro,,,,,,,
136389,77991,Alan,,,,,,,
136391,77995,Erik,,,,,,,
136392,77996,Rogério,,,,,,,
136394,9494,Pedrinho,,,,,,,
136395,77816,F. Razzotti,,,,,,,
136396,77917,Pedro,,,,,,,
136398,77796,Thiago Sales,,,,,,,
136399,77773,Enercino,,,,,,,
136400,77753,Tássio Paixão,,,,,,,
136401,77985,Vitor Hugo,,,,,,,
136403,77786,Bruno Farias,,,,,,,
136404,77925,Samuel Pires,,,,,,,
136405,68056,Mayron,,,,,,,
136406,78000,Cassiano,,,,,,,
136407,78002,Rafinha,,,,,,,
136408,77933,Hugo,,,,,,,
136409,77787,Matheus,,,,,,,
136410,77993,Wildson,,,,,,,
136411,77994,Pablo,,,,,,,
136413,55190,Felipe,,,,,,,
136414,55201,Baiano,,,,,,,
136418,77973,Luiz Felipe,,,,,,,
136419,68054,Lucas Machado,,,,,,,
136420,77749,Vitor,,,,,,,
136422,77758,Carlos Coppetti,,,,,,,
136416,77922,Alaor,,,,,,,https://media.api-sports.io/football/players/77922.png
136424,77988,Ruan,,,,,,,
136425,77916,Rafael Pascoal,,,,,,,
136426,77930,Andre,,,,,,,
136427,77964,Naylson,,,,,,,
136428,70321,Anderson,,,,,,,
136429,77967,Bruno Sabiá,,,,,,,
136477,54000,Douglas Silva,,,,,,,https://media.api-sports.io/football/players/54000.png
136431,77949,Ruhan,,,,,,,
136432,77984,Raoni,,,,,,,
182758,294776,Juanjo,,,,,,,https://media.api-sports.io/football/players/294776.png
136433,77956,Altair,,,,,,,
136434,54244,Abner,,,,,,,
136435,77975,Santarém,,,,,,,
136467,195324,André Dias,,,,,,,https://media.api-sports.io/football/players/195324.png
182760,187806,Sergio Noguera,,,,,,,https://media.api-sports.io/football/players/187806.png
136437,77943,Raphael Augusto,,,,,,,
136438,77972,Matheus,,,,,,,
136439,54550,Lucas,,,,,,,
136440,77913,Dodo,,,,,,,
136441,77914,Eliel,,,,,,,
136442,77915,Henrique,,,,,,,
136443,77932,Eduardo Babiuk,,,,,,,
123097,28012,Y. Toma,,,,,,,
136471,119271,Bruno Souza,,,,,,,https://media.api-sports.io/football/players/119271.png
157117,52387,A. Medina,,,,,,,
130777,12075,Yerko Aguila,,,,,,,https://media.api-sports.io/football/players/12075.png
130786,80804,Christopher Díaz,,,,,,,https://media.api-sports.io/football/players/80804.png
182761,348624,Padrino,,,,,,,https://media.api-sports.io/football/players/348624.png
136445,77937,Paulo Bessa,,,,,,,
136446,77938,Birigui,,,,,,,
136447,77939,Diego Canuto,,,,,,,
136448,77940,Guilherme Soares,,,,,,,
130779,11532,J. Soto,,,,,,,
136449,77947,Vinicius,,,,,,,
136451,54665,Wesley,,,,,,,
130780,80787,David Henríquez,,,,,,,https://media.api-sports.io/football/players/80787.png
136464,9391,Lidio,,,,,,,https://media.api-sports.io/football/players/9391.png
130708,11804,John Santander,,,,,,,https://media.api-sports.io/football/players/11804.png
136453,77953,Marcelinho,,,,,,,
136454,77954,Paulo Vitor,,,,,,,
136455,77959,Rondinele,,,,,,,
130773,11602,Jorge Araya,,,,,,,https://media.api-sports.io/football/players/11602.png
136456,77960,Fabricio,,,,,,,
130784,80806,C. Trejos,,,,,,,
136457,77961,Herbert,,,,,,,
130711,12076,Joaquín Aros,,,,,,,https://media.api-sports.io/football/players/12076.png
130778,12094,Diego Arias,,,,,,,https://media.api-sports.io/football/players/12094.png
130776,80794,C. Álvarez,,,,,,,https://media.api-sports.io/football/players/80794.png
136458,77962,Felipe Rosa,,,,,,,
157118,52846,J. Marcano,,,,,,,
136450,54671,Tomais,,,,,,,
157119,52438,F. Silvestre,,,,,,,
136498,157713,Arez,,,,,,,https://media.api-sports.io/football/players/157713.png
122948,390636,Levente Babós,,,,,,,https://media.api-sports.io/football/players/390636.png
136436,54698,Rafael Ribeiro,,,,,,,https://media.api-sports.io/football/players/54698.png
136504,9495,Robinho,,,,,,,https://media.api-sports.io/football/players/9495.png
136462,234719,Vinicius Reis,,,,,,,
136500,35346,Gilmar,,,,,,,https://media.api-sports.io/football/players/35346.png
136483,107338,Rafinha,,,,,,,https://media.api-sports.io/football/players/107338.png
136497,54116,Levy,,,,,,,https://media.api-sports.io/football/players/54116.png
136466,157823,Tatui,,,,,,,
136430,10510,Léo Lopes,,,,,,,
157120,52327,A. Antelis,,,,,,,
136469,234614,Kelvy,,,,,,,https://media.api-sports.io/football/players/234614.png
136465,106412,Ricardinho,,,,,,,https://media.api-sports.io/football/players/106412.png
136505,119922,Gerônimo,,,,,,,https://media.api-sports.io/football/players/119922.png
136463,9261,Rodrigo Fumaça,,,,,,,https://media.api-sports.io/football/players/9261.png
136472,106542,Renato Justi,,,,,,,
136490,153073,Elton,,,,,,,https://media.api-sports.io/football/players/153073.png
182762,348458,Falcón,,,,,,,https://media.api-sports.io/football/players/348458.png
136475,106590,Foguete,,,,,,,
182759,348623,Nacho Fernández,,,,,,,https://media.api-sports.io/football/players/348623.png
136452,77952,Vinicius Barata,,,,,,,https://media.api-sports.io/football/players/77952.png
199812,249844,F. Midoux,,,,,,,
136479,41946,Maycon,,,,,,,
136478,54694,Assis,,,,,,,https://media.api-sports.io/football/players/54694.png
157121,224253,M. Di Piedi,,,,,,,
136461,253734,Pierre,,,,,,,https://media.api-sports.io/football/players/253734.png
136487,55183,Jheckson Oliveira,,,,,,,https://media.api-sports.io/football/players/55183.png
147108,39375,J. Baluarte,,,,,,,https://media.api-sports.io/football/players/39375.png
136444,77673,Rafael Furtado,,,,,,,https://media.api-sports.io/football/players/77673.png
136486,157638,Wesley,,,,,,,
136482,54717,Wallace,,,,,,,https://media.api-sports.io/football/players/54717.png
136488,160296,Élvis,,,,,,,
136489,106567,Guilherme Garre,,,,,,,
157122,224260,Á. Ochoa,,,,,,,
136492,54122,Wilkerson,,,,,,,
136493,135132,Otacildo,,,,,,,
157123,75650,L. Ríos,,,,,,,
199813,249845,J. Ysmal,,,,,,,
136501,9231,Edson Borges,,,,,,,
136503,9636,Marco,,,,,,,
136480,54013,Perema,,,,,,,https://media.api-sports.io/football/players/54013.png
136470,9217,Evandro,,,,,,,https://media.api-sports.io/football/players/9217.png
136494,157712,Cleiton,,,,,,,https://media.api-sports.io/football/players/157712.png
136496,80167,Nando,,,,,,,https://media.api-sports.io/football/players/80167.png
136484,234676,Eduardinho,,,,,,,https://media.api-sports.io/football/players/234676.png
136473,9357,Elyeser,,,,,,,https://media.api-sports.io/football/players/9357.png
136491,9813,Marcinho,,,,,,,https://media.api-sports.io/football/players/9813.png
136510,53951,Mateus,,,,,,,https://media.api-sports.io/football/players/53951.png
130787,80816,M. Parada,,,,,,,
136509,106549,Vacaria,,,,,,,https://media.api-sports.io/football/players/106549.png
157124,103960,E. Días,,,,,,,
78766,10525,João Paulo,,,,,,,https://media.api-sports.io/football/players/10525.png
78526,10456,Robinho,,,,,,,https://media.api-sports.io/football/players/10456.png
157125,103966,D. Pita,,,,,,,
136513,54641,Tulio,,,,,,,
135769,9818,Diogo Oliveira,,,,,,,https://media.api-sports.io/football/players/9818.png
157103,52442,Ronaldo Chacón,,,,,,,https://media.api-sports.io/football/players/52442.png
182765,78200,G. Lucas,,,,,,,
136507,135133,Léo Rigo,,,,,,,https://media.api-sports.io/football/players/135133.png
136516,80746,Sergio,,,,,,,
136517,80376,Aslen,,,,,,,
136518,160303,Kesley,,,,,,,
136519,106579,Lorran,,,,,,,
135702,159704,Leandro Santos,,,,,,,https://media.api-sports.io/football/players/159704.png
